round,mae,rmse,acc,macro_f1,recall
128,0.0363968536257743,0.087909422814846,0.8984926323705671,0.7834759444117958,0.7718001585281727
129,0.0364143289625644,0.0878063142299652,0.8984522102888298,0.7834106927084755,0.7718490042747368
130,0.0364276617765426,0.0878865793347358,0.8985480952269042,0.7836658216161345,0.7720187250913282
131,0.036373256395260435,0.08789838602145505,0.8985386947427793,0.7835137258517936,0.7718038717707012
132,0.0363854113966226,0.08790795877575867,0.8985342295128199,0.7835793931937162,0.772007295518389
133,0.03639658391475672,0.0878989160060882,0.8985170736292918,0.7835020704508462,0.7718506455327446
134,0.036418048292398406,0.08789834529161447,0.8984963925642171,0.7835854179295749,0.7721128910565004
135,0.036416696757078114,0.08788468390703195,0.8984873680994572,0.7834999721634898,0.771911417574997
136,0.03641259595751758,0.08790678083896632,0.8985127494065944,0.7835958378871676,0.7721283903609459
137,0.0364072851836681,0.08789068162441249,0.8985095532419919,0.7835039601453906,0.7718454337026325
138,0.03639554530382152,0.0879010289907455,0.898513689455007,0.7835808092818081,0.7720493360515597
139,0.0363942205905914,0.08789256662130351,0.8985125613969119,0.7835528704604585,0.7719022278080543
140,0.036381888389587363,0.08790029138326641,0.8985302343070668,0.7835993611213088,0.7720430792159826
141,0.036394833773374526,0.08787420243024824,0.8985033489224696,0.7835184841417273,0.7718348129896853
142,0.036390089243650406,0.08788859546184538,0.8984984606707245,0.7835709677905058,0.7720296750070005
143,0.036399509757757166,0.08787588626146314,0.898502032854692,0.7835455636693852,0.7719108745652077
144,0.036405857652425724,0.08787966370582578,0.8985007167869146,0.7836003361667846,0.7721444192496802
145,0.036421931535005544,0.08786287754774089,0.8984800357218397,0.7835683954290206,0.7720268231462293
146,0.03642703071236606,0.08787053674459452,0.8984958285351695,0.7837821919443426,0.7725805062448865
147,0.03642138838768,0.08786047548055642,0.898506545087072,0.7837137686618668,0.7723403090377821
148,0.036440401524305284,0.0878463447093963,0.898512185377547,0.783948771883639,0.7729536437389661
149,0.036441303789615576,0.08783721365034572,0.89851542854457,0.783962416048622,0.7729392333871894
150,0.036444112658500595,0.08783772836128863,0.8985286675597126,0.7841319755472066,0.7733772215053909
