round,client,trust
108,7,0.021157715142392113
108,8,0.02115771514239173
108,9,0.02115771514237676
108,10,0.006681383729177376
108,11,0.13038484683304513
108,12,0.02115771514239245
108,13,0.021157715142386877
108,14,0.021157715142392834
108,15,0.021157715142391346
108,16,0.02115771514239268
108,17,0.14090558882011578
108,18,0.021157715142391165
108,19,0.021157715142392692
109,0,0.01368204378056164
109,1,0.08946141681702538
109,2,0.10801613510970345
109,3,0.004320645404388478
109,4,0.04866649740384949
109,5,0.06130762337003971
109,6,0.052086742078957776
109,7,0.013682043780561762
109,8,0.11003786617201305
109,9,0.013682043780557599
109,10,0.004320645404388478
109,11,0.06269748145191428
109,12,0.013682043780561993
109,13,0.004320645404388478
109,14,0.11121882839838018
109,15,0.0955443560596937
109,16,0.0653469182451622
109,17,0.10056193599651285
109,18,0.013682043780561376
109,19,0.013682043780562095
110,0,0.02196234854915494
110,1,0.021962348549154635
110,2,0.17338696223018257
110,3,0.006935478489207832
110,4,0.06251675381463666
110,5,0.10957035534669371
110,6,0.10146156951644178
110,7,0.02196234854915487
110,8,0.021962348549154832
110,9,0.021962348549143956
110,10,0.006935478489207832
110,11,0.1097487479477232
110,12,0.021962348549155363
110,13,0.021962348548934373
110,14,0.02196234854915462
110,15,0.021962348549155863
110,16,0.02196234854915558
110,17,0.16589647157593113
110,18,0.021962348549153514
110,19,0.021962348549155762
111,0,0.015689855970310588
111,1,0.10051172752100704
111,2,0.12386728397614542
111,3,0.004954691359046197
111,4,0.06129121865076911
111,5,0.05632984337134432
111,6,0.0636090210560001
111,7,0.01568985597031078
111,8,0.0831313036088738
111,9,0.015689855970305772
111,10,0.004954691359046197
111,11,0.07358569554764507
111,12,0.015689855970311195
111,13,0.015689855970118495
111,14,0.12395762725868874
111,15,0.017792798439850748
111,16,0.07482494417200318
111,17,0.1013601618873555
111,18,0.015689855970308537
111,19,0.01568985597031129
112,0,0.01900407893600499
112,1,0.019004078936004587
112,2,0.15003220212636262
112,3,0.006001288085054993
112,4,0.0856703359768789
112,5,0.019004078936005614
112,6,0.07287793182824913
112,7,0.019004078936004344
112,8,0.12131092746391015
112,9,0.01900407893599508
112,10,0.006001288085054993
112,11,0.09086756373020677
112,12,0.01900407893600531
112,13,0.019004078936000705
112,14,0.01900407893600497
112,15,0.10950560279871853
112,16,0.01900407893600547
112,17,0.14868799160922638
112,18,0.01900407893600107
112,19,0.01900407893600523
113,0,0.018932646685362053
113,1,0.10691499350041851
113,2,0.1305410253237555
113,3,0.00522164101295061
113,4,0.06849925799920092
113,5,0.06274230161454195
113,6,0.0747486158600105
113,7,0.016535196541007446
113,8,0.016535196541007827
113,9,0.016535196540996368
113,10,0.00522164101295061
113,11,0.0797419305395747
113,12,0.016535196541008126
113,13,0.00522164101295061
113,14,0.12803618292525928
113,15,0.016535196541008573
113,16,0.0816931075605319
113,17,0.11673863916518674
113,18,0.01653519654100832
113,19,0.016535196541008372
114,0,0.019880503203317745
114,1,0.01988050320331883
114,2,0.15695134107883618
114,3,0.006278053643153969
114,4,0.05380674971598034
114,5,0.1153222465932213
114,6,0.07574776937933204
114,7,0.01988050320331781
114,8,0.019880503203317183
114,9,0.019880503203311025
114,10,0.006278053643153969
114,11,0.10628639224078494
114,12,0.019880503203318405
114,13,0.006278053643153969
114,14,0.019880503203317374
114,15,0.14515626657454242
114,16,0.019880503203318713
114,17,0.12909004145435388
114,18,0.019880503203317204
114,19,0.019880503203318665
115,0,0.014836207517464258
115,1,0.08935940099826338
115,2,0.11712795408525058
115,3,0.004685118163410366
115,4,0.05873761582628447
115,5,0.07423383433349563
115,6,0.07630496314925948
115,7,0.0148362075174643
115,8,0.11505891937995079
115,9,0.014836207517459262
115,10,0.004685118163410366
115,11,0.07571923304215797
115,12,0.014836207517464424
115,13,0.004685118163410366
115,14,0.11880296413882999
115,15,0.014836207517464652
115,16,0.07004409263360638
115,17,0.09685330465424392
115,18,0.004685118163410366
115,19,0.014836207517464688
116,0,0.02073960860323073
116,1,0.05429537893679749
116,2,0.1637337521307836
116,3,0.0065493500852318535
116,4,0.07445196649474772
116,5,0.03862071018961423
116,6,0.07588800908996055
116,7,0.02073960860323166
116,8,0.020739608603231333
116,9,0.02073960860321859
116,10,0.0065493500852318535
116,11,0.0960652900950694
116,12,0.020739608603231638
116,13,0.0065493500852318535
116,14,0.02073960860323152
116,15,0.1389475645920787
116,16,0.020739608603232
116,17,0.15169280078585484
116,18,0.02073960860323092
116,19,0.020739608603232172
117,0,0.015425219848613553
117,1,0.10107314463038222
117,2,0.12177805143643042
117,3,0.0048711220574576015
117,4,0.036182873432568
117,5,0.09007155256593903
117,6,0.07250654116101947
117,7,0.015425219848613657
117,8,0.08400551780140779
117,9,0.015425219848609619
117,10,0.0048711220574576015
117,11,0.07714758803682907
117,12,0.015425219848613976
117,13,0.0048711220574576015
117,14,0.12592093377144753
117,15,0.015425219848614148
117,16,0.07470232300627669
117,17,0.0940215690447934
117,18,0.015425219848610738
117,19,0.015425219848614226
118,0,0.019899704105273985
118,1,0.019899704105274963
118,2,0.15710292714691307
118,3,0.0062841170858769745
118,4,0.0619137269104728
118,5,0.10028345406250387
118,6,0.07722996081055952
118,7,0.019899704105274627
118,8,0.01989970410527485
118,9,0.01989970410526437
118,10,0.0062841170858769745
118,11,0.09315007673855814
118,12,0.019899704105274876
118,13,0.019899704104865412
118,14,0.01989970410527383
118,15,0.1364269122171392
118,16,0.01989970410527491
118,17,0.14242796278418896
118,18,0.01989970410526974
118,19,0.019899704105274814
119,0,0.0145132019704009
119,1,0.09251556724281373
119,2,0.1145779102926477
119,3,0.004583116411706272
119,4,0.06073188924886953
119,5,0.08020555442145708
119,6,0.07219403799438173
119,7,0.01451320197040126
119,8,0.11395803164962927
119,9,0.014513201970397339
119,10,0.004583116411706272
119,11,0.07397610263878025
119,12,0.014513201970401533
119,13,0.004583116411706272
119,14,0.11778267665817453
119,15,0.014513201970401702
119,16,0.0685777987399087
119,17,0.10006875364387906
119,18,0.004583116411706272
119,19,0.01451320197040166
120,0,0.019153425077754922
120,1,0.09455756681747116
120,2,0.15121125061386395
120,3,0.006048450024555038
120,4,0.08866427383751913
120,5,0.08908524341753923
120,6,0.07833153316770357
120,7,0.01915342507775505
120,8,0.01915342507775417
120,9,0.01915342507774442
120,10,0.006048450024555038
120,11,0.08880598391249879
120,12,0.019153425077755287
120,13,0.019153425077733807
120,14,0.0191534250777542
120,15,0.030283566150279884
120,16,0.06821038676339165
120,17,0.1263724695705616
120,18,0.019153425077750846
120,19,0.019153425077755738
121,0,0.017281315085329502
121,1,0.017281315085329513
121,2,0.13643143488418846
121,3,0.005457257395367962
121,4,0.05009135165926688
121,5,0.021502503723560065
121,6,0.07271304373104086
121,7,0.017281315085329884
121,8,0.10870831859308168
121,9,0.017281315085320822
121,10,0.005457257395367962
121,11,0.07991778736596934
121,12,0.017281315085329717
121,13,0.017281315085293507
121,14,0.12100437606218024
121,15,0.12638386957512476
121,16,0.017281315085330116
121,17,0.11680096384666096
121,18,0.01728131508532516
121,19,0.017281315085329905
122,0,0.019196415492684055
122,1,0.12857206842810812
122,2,0.15155064862646442
122,3,0.006062025945059029
122,4,0.08371603440976078
122,5,0.11195244322040351
122,6,0.07876504990943885
122,7,0.019196415492684638
122,8,0.019196415492684894
122,9,0.01919641549267632
122,10,0.006062025945059029
122,11,0.10835960135090782
122,12,0.0191964154926845
122,13,0.006062025945059029
122,14,0.020639316755557798
122,15,0.019196415492684776
122,16,0.07887066229063495
122,17,0.06581677323177723
122,18,0.01919641549268226
122,19,0.01919641549268482
123,0,0.016112190485523866
123,1,0.016112190485524498
123,2,0.12720150383309098
123,3,0.005088060153324053
123,4,0.047285210444798824
123,5,0.07062309383109194
123,6,0.06612423537311321
123,7,0.016112190485524418
123,8,0.12278912643603081
123,9,0.016112190485515057
123,10,0.005088060153324053
123,11,0.07711779720937037
123,12,0.016112190485524036
123,13,0.005088060153324053
123,14,0.12386516020448761
123,15,0.09233249732705093
123,16,0.016112190485524595
123,17,0.12849967099655468
123,18,0.016112190485523224
123,19,0.016112190485524435
124,0,0.01832700200689145
124,1,0.12160858982771149
124,2,0.14468685794915337
124,3,0.005787474317966576
124,4,0.07983136611026848
124,5,0.08711592847682492
124,6,0.07628798581438326
124,7,0.018327002006891868
124,8,0.018327002006891694
124,9,0.0183270020068873
124,10,0.005787474317966576
124,11,0.10966336261000521
124,12,0.0183270020068921
124,13,0.005787474317966576
124,14,0.01832700200689102
124,15,0.018327002006892256
124,16,0.08831155961975669
124,17,0.11018890857569007
124,18,0.01832700200688756
124,19,0.018327002006892246
125,0,0.013942071733261324
125,1,0.013942071733261147
125,2,0.11006898736785782
125,3,0.004402759494714688
125,4,0.051992389782819094
125,5,0.07348566717881831
125,6,0.07733981140147171
125,7,0.013942071733261525
125,8,0.11577396878827659
125,9,0.013942071733253378
125,10,0.004402759494714688
125,11,0.06489392189612934
125,12,0.013942071733261667
125,13,0.004402759494714688
125,14,0.11204221002100571
125,15,0.09373132715483656
125,16,0.050306892357005584
125,17,0.13956204343460374
125,18,0.01394207173325065
125,19,0.013942071733261568
126,0,0.01938903656806155
126,1,0.12863780449988588
126,2,0.15307134132680944
126,3,0.006122853653072852
126,4,0.05248319546346394
126,5,0.04720769037171444
126,6,0.12017001205175123
126,7,0.01938903656806162
126,8,0.01938903656806174
126,9,0.01938903656805088
126,10,0.006122853653072852
126,11,0.09323776942571985
126,12,0.019389036568061763
126,13,0.006122853653072852
126,14,0.12895231800013957
126,15,0.019389036568062006
126,16,0.019389036568061888
126,17,0.09663616170343464
126,18,0.006122853653072852
126,19,0.01938903656806196
127,0,0.015718714661385445
127,1,0.015718714661386177
127,2,0.12409511574778827
127,3,0.004963804629911953
127,4,0.06680350769980917
127,5,0.08936790680591661
127,6,0.05104369843167088
127,7,0.015718714661386024
127,8,0.1291612687054129
127,9,0.01571871466137422
127,10,0.004963804629911953
127,11,0.09078982859026069
127,12,0.01571871466138592
127,13,0.004963804629911953
127,14,0.01571871466138563
127,15,0.10477343905804522
127,16,0.07315792733784775
127,17,0.13016617644219025
127,18,0.01571871466138483
127,19,0.0157187146613862
128,0,0.014992403814543339
128,1,0.10069840902541534
128,2,0.11836108274640379
128,3,0.0047344433098565316
128,4,0.06921873245927328
128,5,0.07434723368630233
128,6,0.11564346075725095
128,7,0.014992403814543807
128,8,0.014992403814543486
128,9,0.014992403814537165
128,10,0.0047344433098565316
128,11,0.09309006595366855
128,12,0.014992403814544005
128,13,0.0047344433098565316
128,14,0.11808035345584424
128,15,0.01499240381454417
128,16,0.058370107503928056
128,17,0.11804799396576995
128,18,0.014992403814537168
128,19,0.014992403814544019
129,0,0.015276864365657693
129,1,0.015276864365657863
129,2,0.12060682393940966
129,3,0.004824272957576791
129,4,0.07321563647147987
129,5,0.0726974586322252
129,6,0.09549410263965491
129,7,0.015276864365658071
129,8,0.12242247259678159
129,9,0.015276864365651238
129,10,0.004824272957576791
129,11,0.07042664993002602
129,12,0.01527686436565819
129,13,0.004824272957576791
129,14,0.015276864365657275
129,15,0.10613177183656217
129,16,0.07366880976346
129,17,0.1286485403922221
129,18,0.015276864365607972
129,19,0.015276864365658342
130,0,0.01559296732230061
130,1,0.08665127803996878
130,2,0.1231023735971174
130,3,0.004924094943885069
130,4,0.07320718327149482
130,5,0.08975999396722514
130,6,0.10286662934457022
130,7,0.01559296732230075
130,8,0.015592967322300463
130,9,0.0155929673222924
130,10,0.004924094943885069
130,11,0.08527527528471102
130,12,0.015592967322300956
130,13,0.004924094943885069
130,14,0.1267354250805993
130,15,0.015592967322301133
130,16,0.0444120670779962
130,17,0.12847375092613075
130,18,0.015592967322187635
130,19,0.01559296732230107
131,0,0.018153941158536555
131,1,0.01815394115853699
131,2,0.14332058809371898
131,3,0.005732823523749233
131,4,0.06793254546579162
131,5,0.01815394115853723
131,6,0.0662359119967678
131,7,0.018153941158536992
131,8,0.11643913383229809
131,9,0.018153941158526993
131,10,0.005732823523749233
131,11,0.08543832054754572
131,12,0.018153941158537062
131,13,0.018153941158524478
131,14,0.018153941158536215
131,15,0.12434414992302015
131,16,0.07213240776280488
131,17,0.1311518837449211
131,18,0.01815394115853688
131,19,0.01815394115853717
132,0,0.016877178452545973
132,1,0.11374551650086163
132,2,0.13324088252010913
132,3,0.005329635300804747
132,4,0.08051148156680926
132,5,0.09842291439984115
132,6,0.08684052265560806
132,7,0.016877178452546188
132,8,0.016877178452546212
132,9,0.01687717845253261
132,10,0.005329635300804747
132,11,0.10024856862358542
132,12,0.01687717845254653
132,13,0.005329635300804747
132,14,0.13404687015742764
132,15,0.016877178452546618
132,16,0.016877178452546587
132,17,0.096607274751915
132,18,0.005329635300804747
132,19,0.016877178452546656
133,0,0.014945811652225185
133,1,0.014945811652225643
133,2,0.11799324988599588
133,3,0.004719729995440233
133,4,0.08143009769391281
133,5,0.05750362483621093
133,6,0.054704380471758574
133,7,0.014945811652225532
133,8,0.12027058265081451
133,9,0.014945811652212796
133,10,0.004719729995440233
133,11,0.07048091442187346
133,12,0.014945811652225496
133,13,0.004719729995440233
133,14,0.0890177820917752
133,15,0.10277117413264193
133,16,0.0700407628424336
133,17,0.11700755942046208
133,18,0.014945811652223872
133,19,0.014945811652225742
134,0,0.017946822320819265
134,1,0.11771880564626629
134,2,0.14168543937490108
134,3,0.0056674175749964455
134,4,0.06419748140943528
134,5,0.08968945097266075
134,6,0.1136226812780671
134,7,0.01794682232081961
134,8,0.01794682232082004
134,9,0.017946822320797307
134,10,0.0056674175749964455
134,11,0.10125943316619188
134,12,0.01794682232081997
134,13,0.0056674175749964455
134,14,0.06484319156269776
134,15,0.017946822320819872
134,16,0.017946822320820063
134,17,0.1284598629771556
134,18,0.017946822320815223
134,19,0.017946822320820194
135,0,0.017359583516230532
135,1,0.017359583516231365
135,2,0.1370493435491983
135,3,0.005481973741968374
135,4,0.06869179299523193
135,5,0.06596978362614754
135,6,0.0612022701477661
135,7,0.017359583516231045
135,8,0.13767844770423993
135,9,0.017359583516220873
135,10,0.005481973741968374
135,11,0.09158095123651815
135,12,0.01735958351623119
135,13,0.005481973741968374
135,14,0.01735958351623126
135,15,0.07577338417550773
135,16,0.08146297382381953
135,17,0.1252684633855556
135,18,0.017359583516228246
135,19,0.01735958351623134
136,0,0.015483318200518391
136,1,0.10112129705643079
136,2,0.12223672263568332
136,3,0.004889468905427676
136,4,0.09489646845039851
136,5,0.08964679129151254
136,6,0.10730265001023928
136,7,0.015483318200519122
136,8,0.01548331820051936
136,9,0.015483318200510006
136,10,0.004889468905427676
136,11,0.08056218163360984
136,12,0.01548331820051923
136,13,0.004889468905427676
136,14,0.1302038849381658
136,15,0.015483318200518209
136,16,0.015483318200519406
136,17,0.12001173346278046
136,18,0.01548331820050887
136,19,0.015483318200519295
137,0,0.014651691829412217
137,1,0.014651691829412915
137,2,0.1156712512848428
137,3,0.0046268500513940575
137,4,0.06436137644595136
137,5,0.07079333333088923
137,6,0.054557597767313386
137,7,0.014651691829412677
137,8,0.11801865681859564
137,9,0.014651691829405684
137,10,0.0046268500513940575
137,11,0.08552736011511912
137,12,0.014651691829412686
137,13,0.0046268500513940575
137,14,0.08148910216744681
137,15,0.10507534743580926
137,16,0.0687847860906058
137,17,0.11927879558314566
137,18,0.0146516918293984
137,19,0.014651691829412923
138,0,0.02406674606206636
138,1,0.12987882082742352
138,2,0.1900006268058026
138,3,0.007600025072232641
138,4,0.11192057400532848
138,5,0.02406674606206765
138,6,0.12592032765114225
138,7,0.02406674606206743
138,8,0.024066746062067514
138,9,0.024066746062056894
138,10,0.007600025072232641
138,11,0.11874551306400993
138,12,0.02406674606206727
138,13,0.007600025072232641
138,14,0.02406674606206649
138,15,0.0240667460620673
138,16,0.024066746062067594
138,17,0.035999855746498804
138,18,0.0240667460620543
138,19,0.024066746062067493
139,0,0.014005086719013331
139,1,0.014005086719013675
139,2,0.11056647409748424
139,3,0.004422658963899684
139,4,0.07105281264688428
139,5,0.04624992002045673
139,6,0.05880493886417076
139,7,0.01400508671901401
139,8,0.11446750157057775
139,9,0.014005086718999686
139,10,0.004422658963899684
139,11,0.07036290097015041
139,12,0.014005086719014034
139,13,0.004422658963899684
139,14,0.11611646352789838
139,15,0.09323165576569992
139,16,0.06543444259305432
139,17,0.14240930601862184
139,18,0.014005086719012403
139,19,0.014005086719014142
140,0,0.018031755425797352
140,1,0.12307611311062853
140,2,0.1423559638878821
140,3,0.005694238555515847
140,4,0.08164691988566729
140,5,0.10378935994083044
140,6,0.08779436981109036
140,7,0.018031755425797703
140,8,0.018031755425798282
140,9,0.018031755425784755
140,10,0.005694238555515847
140,11,0.1046310601765246
140,12,0.01803175542579791
140,13,0.005694238555515847
140,14,0.053629530987466215
140,15,0.018031755425798268
140,16,0.01803175542579841
140,17,0.12370816770092116
140,18,0.018031755425786243
140,19,0.01803175542579824
141,0,0.014527409003184152
141,1,0.014527409003184404
141,2,0.11469007107777797
141,3,0.004587602843111457
141,4,0.06150802670859421
141,5,0.08056933190732643
141,6,0.0577509937970215
141,7,0.01452740900318452
141,8,0.1139817702307034
141,9,0.014527409003173949
141,10,0.004587602843111457
141,11,0.06808271052699522
141,12,0.01452740900318484
141,13,0.004587602843111457
141,14,0.11604748281076442
141,15,0.09847803321997808
141,16,0.06805302017435433
141,17,0.10538388799464074
141,18,0.014527409003183502
141,19,0.014527409003184671
142,0,0.01931628440437802
142,1,0.1265190612920619
142,2,0.15249698213984092
142,3,0.006099879285594058
142,4,0.08045659243055829
142,5,0.019316284404379255
142,6,0.13407010843065237
142,7,0.01931628440437881
142,8,0.019316284404377777
142,9,0.01931628440437134
142,10,0.006099879285594058
142,11,0.10493112206270983
142,12,0.019316284404379276
142,13,0.006099879285594058
142,14,0.09494729648453434
142,15,0.019316284404378933
142,16,0.01931628440437926
142,17,0.09511635525878054
142,18,0.01931628440437281
142,19,0.019316284404379096
143,0,0.014356094223411556
143,1,0.014356094223412556
143,2,0.1133375859743118
143,3,0.004533503438972858
143,4,0.06723046371237028
143,5,0.07189171337124249
143,6,0.04987037935561902
143,7,0.01435609422341227
143,8,0.11482932450123258
143,9,0.01435609422339948
143,10,0.004533503438972858
143,11,0.06906163670699296
143,12,0.014356094223412412
143,13,0.004533503438972858
143,14,0.10724724957081064
143,15,0.10489442272082018
143,16,0.06888545616848668
143,17,0.11865859803709815
143,18,0.014356094223409348
143,19,0.01435609422341249
144,0,0.019217118457822917
144,1,0.11735356968811064
144,2,0.15171409308809136
144,3,0.006068563723524074
144,4,0.09532344570053851
144,5,0.11151477730410989
144,6,0.08065131682733039
144,7,0.01921711845782375
144,8,0.019217118457823937
144,9,0.01921711845780719
144,10,0.006068563723524074
144,11,0.10368593503562662
144,12,0.019217118457823843
144,13,0.006068563723524074
144,14,0.019217118457822948
144,15,0.01921711845782427
144,16,0.019217118457824107
144,17,0.12937998660710753
144,18,0.01921711845781239
144,19,0.019217118457824048
145,0,0.014042382170091025
145,1,0.014042382170091586
145,2,0.11086091186914775
145,3,0.004434436474766228
145,4,0.0664104181119378
145,5,0.06115614450279071
145,6,0.07383116462072656
145,7,0.014042382170091275
145,8,0.1117657467671399
145,9,0.014042382170081207
145,10,0.004434436474766228
145,11,0.07415631768771487
145,12,0.01404238217009148
145,13,0.004434436474766228
145,14,0.11271518122334905
145,15,0.09901817514648356
145,16,0.06581464336739525
145,17,0.11267131208816632
145,18,0.01404238217008981
145,19,0.014042382170091551
146,0,0.01938718022199199
146,1,0.12668414909456718
146,2,0.1530566859631075
146,3,0.006122267438524751
146,4,0.09131992072102435
146,5,0.09770710439659695
146,6,0.10231793044119392
146,7,0.01938718022199267
146,8,0.01938718022199176
146,9,0.019387180221981992
146,10,0.006122267438524751
146,11,0.09807561518708
146,12,0.0193871802219929
146,13,0.006122267438524751
146,14,0.02904063297483487
146,15,0.019387180221992047
146,16,0.01938718022199307
146,17,0.1089465369077945
146,18,0.01938718022199102
146,19,0.019387180221993046
147,0,0.013938422948282412
147,1,0.013938422948282788
147,2,0.11004018117065661
147,3,0.0044016072468266556
147,4,0.0659288825570843
147,5,0.0819863168392718
147,6,0.0580178403572664
147,7,0.013938422948282604
147,8,0.11442967713384639
147,9,0.013938422948275275
147,10,0.0044016072468266556
147,11,0.06507314832746816
147,12,0.013938422948282724
147,13,0.0044016072468266556
147,14,0.11406755354432924
147,15,0.09842354436942423
147,16,0.06084413403321647
147,17,0.12041493928876605
147,18,0.013938422948281785
147,19,0.013938422948282965
148,0,0.02667230400068451
148,1,0.026672304000683534
148,2,0.21057082105805097
148,3,0.008422832842322633
148,4,0.09359128110963955
148,5,0.02667230400068561
148,6,0.11627872006357577
148,7,0.026672304000684686
148,8,0.026672304000685054
148,9,0.02667230400066639
148,10,0.008422832842322633
148,11,0.1559142596046077
148,12,0.02667230400068521
148,13,0.008422832842322633
148,14,0.07830877162854206
148,15,0.02667230400068497
148,16,0.02667230400068573
148,17,0.02667230400068407
148,18,0.02667230400067959
148,19,0.02667230400068542
149,0,0.012758060374720692
149,1,0.0886178164271403
149,2,0.10072152927411336
149,3,0.004028861170965037
149,4,0.059185036723053426
149,5,0.05765049696629463
149,6,0.05995633230282637
149,7,0.012758060374721136
149,8,0.09443923552844842
149,9,0.012758060374711883
149,10,0.004028861170965037
149,11,0.06119496072017288
149,12,0.012758060374720895
149,13,0.004028861170965037
149,14,0.1042192681613866
149,15,0.08970496513525197
149,16,0.060338267333051435
149,17,0.13533714566685073
149,18,0.012758060374717332
149,19,0.01275806037472131
150,0,0.021645679566234775
150,1,0.021645679566235292
150,2,0.1708869439439721
150,3,0.006835477757759343
150,4,0.09693870536867216
150,5,0.1188645379773283
150,6,0.09576866610694898
150,7,0.021645679566235084
150,8,0.021645679566235605
150,9,0.02164567956610868
150,10,0.006835477757759343
150,11,0.10892365425962647
150,12,0.021645679566234952
150,13,0.006835477757759343
150,14,0.021645679566235015
150,15,0.02164567956623455
150,16,0.021645679566235764
150,17,0.15000858384137628
150,18,0.0216456795662303
150,19,0.021645679566235653
