round,mae,rmse,acc,macro_f1,recall
113,0.03659790754318237,0.08778165280818939,0.8980649103428826,0.7826341915210627,0.7705188290233225
114,0.03655029833316803,0.08777905255556107,0.898095931940495,0.7823432969481807,0.7698299338220982
115,0.036520522087812424,0.08784519881010056,0.898095931940495,0.7824189153329514,0.769858000321177
116,0.036528218537569046,0.08781301975250244,0.8980818312143075,0.7823931843687946,0.7698718572578815
117,0.03651629388332367,0.08783088624477386,0.8981025122793824,0.7820915326006997,0.7692180396769471
118,0.03658906742930412,0.0877920389175415,0.89809405184367,0.7825488830487506,0.7701891955060932
119,0.03658124804496765,0.08779234439134598,0.8980968719889074,0.7827267353679231,0.7707077776844611
120,0.0365656316280365,0.08780623227357864,0.8980912316984325,0.7825157687120757,0.7701741430197775
121,0.03659969940781593,0.08776982128620148,0.8980536297619327,0.7823488714273104,0.7698360887233108
122,0.03656201437115669,0.08781106770038605,0.8980818312143075,0.7824903061480678,0.7702044731333032
123,0.036596737802028656,0.08782032132148743,0.8980611501492327,0.7824257507353098,0.7699700027582007
124,0.03653958439826965,0.08782725036144257,0.89808653145637,0.7822935284855503,0.7696514986626658
125,0.03657253831624985,0.08779177069664001,0.8980602101008202,0.7821884226337402,0.7695167742999514
126,0.03659336268901825,0.08783445507287979,0.8980282484547955,0.7818131254579967,0.76879653400638
127,0.036621756851673126,0.08778800815343857,0.8980696105849452,0.7824767605094937,0.7700864697382613
128,0.03653576970100403,0.08780188113451004,0.8980714906817701,0.782068821024849,0.7692969174137
129,0.03658776357769966,0.0877760574221611,0.8980489295198703,0.7823670362276913,0.7700056734950655
130,0.03661350905895233,0.08776240050792694,0.8980150877770205,0.7823416139893935,0.7700712867788357
131,0.03660174831748009,0.08776780217885971,0.8980207280674954,0.7822646889800697,0.7698962204165948
132,0.036616090685129166,0.08777603507041931,0.8980113275833705,0.7822213342026478,0.7697817787841776
133,0.0366087481379509,0.0877729207277298,0.8980799511174825,0.7825833092647325,0.7703289478739778
134,0.03666403889656067,0.08774349093437195,0.8979652652111584,0.782345306814425,0.7701174704604556
135,0.0366443507373333,0.08773695677518845,0.8979934666635332,0.7823370244603769,0.7699872364376968
136,0.03663148730993271,0.08774667978286743,0.8980846513595451,0.7828436049290092,0.7708483017036014
137,0.03664989396929741,0.08774124830961227,0.8980517496651077,0.7823871004855046,0.7700335894528184
138,0.03669026866555214,0.08773389458656311,0.8980028671476581,0.7823014349065254,0.7699464052864071
139,0.036621224135160446,0.08773864060640335,0.8980113275833705,0.7821497116722441,0.7696334088041605
140,0.036598823964595795,0.08772052079439163,0.8980874715047825,0.7824549250438758,0.7701165659518759
141,0.036625925451517105,0.0877155140042305,0.8980348287936829,0.7824565639982051,0.7703078996303583
142,0.036653872579336166,0.08773640543222427,0.8980414091325704,0.782156325522766,0.769572047818395
143,0.03664718195796013,0.08770347386598587,0.8980526897135203,0.7826284418253222,0.7705280421248969
144,0.036622028797864914,0.08775216341018677,0.8980367088905079,0.7822785943861519,0.7698418084059143
145,0.03672182187438011,0.08769694715738297,0.8979878263730582,0.7822733486451801,0.7699890997871662
146,0.03668290004134178,0.08769910782575607,0.8979850062278207,0.7819810250555475,0.7693384277061901
147,0.03671061992645264,0.087705597281456,0.8979944067119456,0.7823328666047781,0.7700127678934527
148,0.03662006929516792,0.08773338049650192,0.8980395290357454,0.7822278402681914,0.7697538193675522
149,0.03670777007937431,0.08773717284202576,0.8980790110690701,0.7825737852529998,0.7702451376870906
150,0.03661242872476578,0.08774735033512115,0.8980338887452703,0.7819881760821913,0.7692764279185311
