round,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,mean,std
140,0.0180317554257973,0.1230761131106285,0.1423559638878821,0.0056942385555158,0.0816469198856672,0.1037893599408304,0.0877943698110903,0.0180317554257977,0.0180317554257982,0.0180317554257847,0.0056942385555158,0.1046310601765246,0.0180317554257979,0.0056942385555158,0.0536295309874662,0.0180317554257982,0.0180317554257984,0.1237081677009211,0.0180317554257862,0.0180317554257982,0.04999999999998572,0.04621164312296631
141,0.0145274090031841,0.0145274090031844,0.1146900710777779,0.0045876028431114,0.0615080267085942,0.0805693319073264,0.0577509937970215,0.0145274090031845,0.1139817702307034,0.0145274090031739,0.0045876028431114,0.0680827105269952,0.0145274090031848,0.0045876028431114,0.1160474828107644,0.098478033219978,0.0680530201743543,0.1053838879946407,0.0145274090031835,0.0145274090031846,0.0499999999999885,0.04173315227901218
142,0.019316284404378,0.1265190612920619,0.1524969821398409,0.006099879285594,0.0804565924305582,0.0193162844043792,0.1340701084306523,0.0193162844043788,0.0193162844043777,0.0193162844043713,0.006099879285594,0.1049311220627098,0.0193162844043792,0.006099879285594,0.0949472964845343,0.0193162844043789,0.0193162844043792,0.0951163552587805,0.0193162844043728,0.019316284404379,0.049999999999984696,0.048283498325379336
143,0.0143560942234115,0.0143560942234125,0.1133375859743118,0.0045335034389728,0.0672304637123702,0.0718917133712424,0.049870379355619,0.0143560942234122,0.1148293245012325,0.0143560942233994,0.0045335034389728,0.0690616367069929,0.0143560942234124,0.0045335034389728,0.1072472495708106,0.1048944227208201,0.0688854561684866,0.1186585980370981,0.0143560942234093,0.0143560942234124,0.04999999999998862,0.042314490267480076
144,0.0192171184578229,0.1173535696881106,0.1517140930880913,0.006068563723524,0.0953234457005385,0.1115147773041098,0.0806513168273303,0.0192171184578237,0.0192171184578239,0.0192171184578071,0.006068563723524,0.1036859350356266,0.0192171184578238,0.006068563723524,0.0192171184578229,0.0192171184578242,0.0192171184578241,0.1293799866071075,0.0192171184578123,0.019217118457824,0.04999999999998477,0.04801519498939474
145,0.014042382170091,0.0140423821700915,0.1108609118691477,0.0044344364747662,0.0664104181119378,0.0611561445027907,0.0738311646207265,0.0140423821700912,0.1117657467671399,0.0140423821700812,0.0044344364747662,0.0741563176877148,0.0140423821700914,0.0044344364747662,0.112715181223349,0.0990181751464835,0.0658146433673952,0.1126713120881663,0.0140423821700898,0.0140423821700915,0.04999999999998887,0.04174766879349132
146,0.0193871802219919,0.1266841490945671,0.1530566859631075,0.0061222674385247,0.0913199207210243,0.0977071043965969,0.1023179304411939,0.0193871802219926,0.0193871802219917,0.0193871802219819,0.0061222674385247,0.09807561518708,0.0193871802219929,0.0061222674385247,0.0290406329748348,0.019387180221992,0.019387180221993,0.1089465369077945,0.019387180221991,0.019387180221993,0.04999999999998467,0.046720943729871275
147,0.0139384229482824,0.0139384229482827,0.1100401811706566,0.0044016072468266,0.0659288825570843,0.0819863168392718,0.0580178403572664,0.0139384229482826,0.1144296771338463,0.0139384229482752,0.0044016072468266,0.0650731483274681,0.0139384229482827,0.0044016072468266,0.1140675535443292,0.0984235443694242,0.0608441340332164,0.120414939288766,0.0139384229482817,0.0139384229482829,0.04999999999998897,0.04253845178492885
148,0.0266723040006845,0.0266723040006835,0.2105708210580509,0.0084228328423226,0.0935912811096395,0.0266723040006856,0.1162787200635757,0.0266723040006846,0.026672304000685,0.0266723040006663,0.0084228328423226,0.1559142596046077,0.0266723040006852,0.0084228328423226,0.078308771628542,0.0266723040006849,0.0266723040006857,0.026672304000684,0.0266723040006795,0.0266723040006854,0.04999999999997889,0.05282586172047847
149,0.0127580603747206,0.0886178164271403,0.1007215292741133,0.004028861170965,0.0591850367230534,0.0576504969662946,0.0599563323028263,0.0127580603747211,0.0944392355284484,0.0127580603747118,0.004028861170965,0.0611949607201728,0.0127580603747208,0.004028861170965,0.1042192681613866,0.0897049651352519,0.0603382673330514,0.1353371456668507,0.0127580603747173,0.0127580603747213,0.049999999999989886,0.04060390150597613
150,0.0216456795662347,0.0216456795662352,0.1708869439439721,0.0068354777577593,0.0969387053686721,0.1188645379773283,0.0957686661069489,0.021645679566235,0.0216456795662356,0.0216456795661086,0.0068354777577593,0.1089236542596264,0.0216456795662349,0.0068354777577593,0.021645679566235,0.0216456795662345,0.0216456795662357,0.1500085838413762,0.0216456795662303,0.0216456795662356,0.04999999999998285,0.05077443984928971
